Provider,Species,Location,C3C4,Publication,DOI,Number,A,Pci,Tleaf,Qin
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,-1.762292,4.427345,27.15,1998.5
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,9.943,21.19589,29.4,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,10.16726,22.4334,25.76,1997.2
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,15.18197,31.36001,26.04,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,19.99588,46.36619,26.29,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,22.28963,57.35267,26.23,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,22.93139,68.55018,26.28,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,24.00013,84.89258,26.29,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,-1.042986,48.95658,26.33,0
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,7.651175,15.15573,25.02,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,4.886982,13.94306,24.75,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,3.686436,8.776132,24.64,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,2.324828,8.648367,24.86,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,1.13691,7.136189,25.13,1998.5
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,-0.4690684,5.859237,25.41,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,-1.409143,4.084387,26.28,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,9.490431,18.82784,26.25,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,14.74353,25.67835,26.37,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,19.76,36.6252,26.61,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,22.3162,44.73568,26.54,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,23.75998,56.86874,26.52,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,25.56365,78.21427,26.43,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1328,27.35233,99.14836,26.55,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,-0.3756006,46.72612,25.89,0
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,10.39289,14.76195,28.31,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,6.595064,13.3521,28.42,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,4.84332,8.498364,28.55,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,3.145093,7.992802,28.62,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,1.581703,6.647018,28.72,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,-0.1183155,5.032934,28.6,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,-1.415214,3.211291,28.43,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,12.62947,17.54313,28.31,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,18.06523,22.97924,28.53,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,22.86917,30.46634,28.59,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,24.32672,34.25104,28.63,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,24.45213,37.68993,28.49,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1329,25.10548,47.72686,28.57,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,-0.619818,46.23281,24.69,0
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,10.9665,13.67321,28.7,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,7.193366,11.55213,28.81,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,5.253119,9.258139,28.83,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,3.100613,8.029452,28.78,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,1.541062,6.550395,28.67,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,-0.3462718,5.456282,28.58,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,-1.520837,3.640961,28.49,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,10.58405,13.63055,28.6,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,14.01585,16.35717,28.61,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,17.70108,20.53956,28.4,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,18.86492,24.78849,28.57,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,19.6885,29.84023,28.55,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,19.927875,36.66529,28.22,1999.1
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,20.25111,43.8076,28.18,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1330,19.28967,54.53638,28.24,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,-0.3896428,47.72106,25.45,0
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,6.218526,16.19673,27.33,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,3.747174,14.01193,27.33,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,2.250826,9.834013,27.47,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,1.267683,8.496841,27.82,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,0.5861813,7.108188,27.85,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,-0.2902575,5.903911,27.7,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,-0.8861718,4.08756,27.37,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,6.133973,16.17242,26.85,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,8.809757,20.98107,26.86,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,10.47453,26.7544,26.78,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,11.27565,28.43847,26.72,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,11.45238,29.39449,26.58,2002.3
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1331,11.53839,44.4032,26.83,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,-1.178127,46.09875,24.74,0
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,11.22516,19.76767,28.32,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,7.060524,17.30196,28.38,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,4.942184,11.19159,28.46,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,2.891092,9.818016,28.32,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,1.033575,8.013267,28.34,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,-0.9199696,6.252396,28.39,1998.5
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,-2.886628,4.214597,28.71,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,10.96721,21.87012,28.71,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,12.19114,21.86739,28.67,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,16.41555,27.95561,28.83,2001
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,21.27647,40.51438,28.85,2002.3
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,23.34941,49.88892,29.05,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,23.67111,54.72872,29.27,1999.7
Jimei Han,Cornus racemosa Ottzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1332,24.44819,63.54504,29.38,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,-0.4197325,42.05417,25.1,0
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,7.640329,18.89201,25.06,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,4.999909,13.22698,24.81,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,3.70604,11.19822,24.86,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,2.224914,9.816994,24.93,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,0.9217962,7.91284,24.71,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,9.762613,23.03236,24.96,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,11.67182,31.85538,24.56,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,12.65919,35.29208,25.02,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,13.42564,46.21467,24.69,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1333,14.67274,59.86384,24.91,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,-0.5944812,44.28045,24.96,0
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,7.551542,19.04937,26.28,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,4.019948,13.32593,26.45,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,2.765634,11.1223,26.45,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,1.548061,10.24314,26.44,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,0.3007692,8.952081,26.56,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,-1.257268,8.259791,26.69,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,9.851,26.24498,26.82,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,11.93925,34.19671,27.04,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,11.75122,40.58059,27.27,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,11.37627,56.1093,27.28,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1334,12.14874,69.58597,27.24,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,-0.5638599,45.89161,24.98,0
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,5.488091,12.87585,24.97,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,4.064056,10.368539,24.96,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,2.573192,8.092045,24.95,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,1.14638,6.937636,25.01,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,-0.2883513,5.522203,25.05,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,-1.317337,3.646204,25.04,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,8.491318,17.18266,25,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,12.27774,24.25964,25.04,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,14.00756,44.03516,25.02,1998.5
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,14.58796,60.27869,24.97,2001
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,14.57633,72.36259,25.05,1999.7
Jimei Han,Viburnum dentatum Christom,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1335,14.79812,83.17203,25.01,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,-0.6033922,50.27735,24.94,0
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,19.437955,12.49916,25.015,1999.75
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,13.3176,9.671436,24.74,1997.2
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,9.833377,5.1851,24.8,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,6.660647,4.87461,24.82,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,3.852666,4.019635,24.86,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,1.267784,2.912472,24.86,2002.3
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,-0.9741887,2.15963,24.95,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,17.32025,13.64256,24.96,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,23.81278,20.0185,25.14,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,26.33942,34.53665,25.23,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,27.12296,53.67625,25.02,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,25.88919,79.93915,25.17,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1336,25.47605,107.246,24.88,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,-0.6337831,56.5628,24.75,0
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,15.71979,18.89075,24.73,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,12.4598,13.23537,24.52,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,9.57379,7.853588,24.4,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,6.245108,6.377233,24.38,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,3.512001,5.075736,24.39,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,0.9181921,3.714074,24.38,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,-1.172606,2.281249,24.48,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,16.27859,19.90053,24.51,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,19.97358,32.26207,24.69,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,22.29665,49.46222,24.81,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,22.66015,69.02999,24.87,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,22.46706,90.0508,24.81,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1337,22.28124,118.5508,24.78,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,-0.4449535,39.80045,24.03,0
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,19.18633,12.40556,24.88,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,13.15682,11.25668,24.9,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,10.03566,5.94705,24.9,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,6.634027,5.689447,24.9,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,3.815744,4.727548,24.91,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,1.153033,3.389193,24.87,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,-1.064065,2.246393,24.85,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,17.4609,15.38772,24.85,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,22.459,25.99255,24.92,1999.7
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,24.87996,46.9032,24.92,1998.5
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,25.45267,64.09849,24.88,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,24.83288,82.80148,24.92,2001
Jimei Han,Carya ovata Wilcox,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1338,24.59638,109.614,24.95,2001
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,-0.6163572,40.43324,24.87,0
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,18.63819,17.51897,25,2001
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,12.43728,14.90772,24.7,1998.5
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,9.23526,9.054637,24.75,1998.5
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,6.086582,7.909533,24.48,1999.7
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,3.016721,6.479047,24.49,1999.7
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,0.1817175,4.76694,24.5,2001
Jimei Han,Juglans nigra,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1339,-1.772687,2.963772,24.51,1998.5
